Transaction_ID,Date,Time,Amount_INR,User_ID,Sender_UPI_ID,Receiver_UPI_ID,Payment_App,Sender_Bank,Receiver_Bank,Merchant_Category,Transaction_Type,Payment_Status,City,Device_Type,User_Age_Group
TXN0006148,2026-01-03,22:22:01,324.28,USR03501,user2900@phonep,merchant1109@okaxis,PhonePe,Canara Bank,Bank of Baroda,Grocery,P2M,Success,Chennai,Android,26-35
TXN0006149,2026-01-03,22:34:38,251.17,USR01296,user1621@amazon,merchant1319@okicici,Amazon Pay,Kotak Mahindra Bank,Bank of Baroda,Grocery,P2M,Success,Hyderabad,Android,26-35
TXN0006150,2026-01-03,22:43:52,2815.4,USR01105,user2533@google,merchant652@okaxis,Google Pay,HDFC Bank,Axis Bank,Travel & Transport,P2M,Success,Kochi,Android,36-45
TXN0006151,2026-01-03,23:08:38,1354.18,USR03263,user747@bhim,merchant18@okaxis,BHIM,Union Bank of India,Union Bank of India,Food & Dining,P2M,Success,Bhopal,Android,26-35
TXN0006152,2026-01-04,06:39:53,1428.22,USR02704,user1935@phonep,merchant139@ybl,PhonePe,SBI,Axis Bank,Grocery,P2M,Success,Chennai,Android,18-25
TXN0006153,2026-01-04,07:07:50,3758.86,USR00685,user3381@phonep,merchant57@okicici,PhonePe,Canara Bank,Canara Bank,Travel & Transport,P2M,Success,Pune,Android,18-25
TXN0006154,2026-01-04,09:08:12,9997.3,USR03947,user2520@google,user3337@google,Google Pay,Kotak Mahindra Bank,SBI,P2P Transfer,P2P,Success,Ranchi,Android,36-45
TXN0006155,2026-01-04,09:25:45,33882.21,USR00512,user3410@paytm,merchant585@okaxis,Paytm,SBI,Kotak Mahindra Bank,Investment,P2M,Success,Kochi,Android,36-45
TXN0006156,2026-01-04,10:14:49,1419.92,USR03855,user2357@google,merchant1192@okicici,Google Pay,IDFC First Bank,HDFC Bank,Grocery,P2M,Success,Chennai,Android,26-35
TXN0006157,2026-01-04,10:19:04,1903.41,USR02382,user2943@google,merchant798@okicici,Google Pay,Bank of Baroda,Kotak Mahindra Bank,Fuel,P2M,Success,Coimbatore,Android,26-35
TXN0006158,2026-01-04,10:26:26,1379.73,USR00469,user2828@bhim,merchant432@okaxis,BHIM,Bank of Baroda,ICICI Bank,Entertainment,P2M,Success,Lucknow,Android,36-45
TXN0006159,2026-01-04,10:32:09,253.28,USR01414,user1610@google,merchant644@ybl,Google Pay,IDFC First Bank,ICICI Bank,Recharge,P2M,Pending,Indore,Android,26-35
TXN0006160,2026-01-04,10:48:07,1467.41,USR00806,user2633@amazon,merchant112@paytm,Amazon Pay,ICICI Bank,Canara Bank,Grocery,P2M,Success,Visakhapatnam,Android,46-55
TXN0006161,2026-01-04,10:50:04,3017.16,USR01574,user2478@phonep,merchant1258@okaxis,PhonePe,IDFC First Bank,Punjab National Bank,Shopping,P2M,Success,Indore,Android,26-35
TXN0006162,2026-01-04,10:52:06,5802.81,USR03555,user3085@google,merchant1186@okaxis,Google Pay,Bank of Baroda,IDFC First Bank,Shopping,P2M,Success,Bengaluru,Android,26-35
TXN0006163,2026-01-04,10:59:57,4893.71,USR03390,user3019@phonep,user3315@phonep,PhonePe,Punjab National Bank,Kotak Mahindra Bank,P2P Transfer,P2P,Success,Guwahati,iOS,18-25
TXN0006164,2026-01-04,11:52:59,972.87,USR02887,user819@phonep,merchant686@oksbi,PhonePe,HDFC Bank,Bank of Baroda,Utilities & Bill Payments,P2M,Success,Jaipur,Android,18-25
TXN0006165,2026-01-04,12:11:41,596.88,USR00312,user3141@google,merchant578@okaxis,Google Pay,Punjab National Bank,Kotak Mahindra Bank,Food & Dining,P2M,Success,Varanasi,iOS,26-35
TXN0006166,2026-01-04,13:04:46,2309.03,USR01458,user354@phonep,user2083@phonep,PhonePe,Bank of Baroda,Axis Bank,P2P Transfer,P2P,Success,Chennai,Android,56+
TXN0006167,2026-01-04,13:19:38,4643.0,USR00136,user256@bhim,merchant633@okicici,BHIM,HDFC Bank,Union Bank of India,Utilities & Bill Payments,P2M,Success,Visakhapatnam,Android,26-35
TXN0006168,2026-01-04,13:23:28,5881.61,USR00378,user2166@google,user1938@google,Google Pay,Canara Bank,Kotak Mahindra Bank,P2P Transfer,P2P,Success,Ahmedabad,Android,26-35
TXN0006169,2026-01-04,13:44:06,2188.94,USR01818,user1538@google,merchant859@oksbi,Google Pay,IDFC First Bank,Punjab National Bank,Fuel,P2M,Success,Hyderabad,Android,18-25
TXN0006170,2026-01-04,13:50:12,1865.24,USR02501,user457@paytm,merchant449@okicici,Paytm,Union Bank of India,HDFC Bank,Travel & Transport,P2M,Success,Delhi,Android,18-25
TXN0006171,2026-01-04,13:51:11,500.7,USR01378,user3700@phonep,merchant1176@oksbi,PhonePe,Bank of Baroda,SBI,Grocery,P2M,Success,Bhopal,Android,18-25
TXN0006172,2026-01-04,14:03:38,378.43,USR00013,user834@paytm,merchant697@ybl,Paytm,Axis Bank,HDFC Bank,Fuel,P2M,Success,Nashik,Android,36-45
TXN0006173,2026-01-04,15:32:46,4572.4,USR01896,user3968@google,merchant1314@paytm,Google Pay,Canara Bank,IDFC First Bank,Shopping,P2M,Success,Coimbatore,Android,56+
TXN0006174,2026-01-04,16:37:08,2130.4,USR01644,user1055@phonep,merchant50@okaxis,PhonePe,Canara Bank,IDFC First Bank,Shopping,P2M,Success,Guwahati,Android,26-35
TXN0006175,2026-01-04,19:00:35,1501.78,USR00188,user3757@paytm,merchant1314@paytm,Paytm,Union Bank of India,Kotak Mahindra Bank,Utilities & Bill Payments,P2M,Success,Kolkata,Android,26-35
TXN0006176,2026-01-04,19:20:10,6410.95,USR01034,user1462@bhim,merchant926@ybl,BHIM,Kotak Mahindra Bank,Kotak Mahindra Bank,Shopping,P2M,Success,Delhi,Android,46-55
TXN0006177,2026-01-04,20:34:56,3774.19,USR01033,user2108@paytm,merchant893@okaxis,Paytm,IDFC First Bank,Bank of Baroda,Shopping,P2M,Success,Bengaluru,Android,56+
TXN0006178,2026-01-04,20:43:54,4368.75,USR00990,user3663@paytm,merchant375@ybl,Paytm,Axis Bank,SBI,Utilities & Bill Payments,P2M,Success,Bengaluru,iOS,36-45
TXN0006179,2026-01-04,21:03:47,2464.79,USR00868,user274@whatsa,merchant17@oksbi,WhatsApp Pay,HDFC Bank,HDFC Bank,Travel & Transport,P2M,Success,Hyderabad,Android,18-25
TXN0006180,2026-01-04,21:04:13,1558.5,USR01448,user2220@paytm,merchant590@ybl,Paytm,Union Bank of India,Axis Bank,Grocery,P2M,Success,Guwahati,iOS,26-35
TXN0006181,2026-01-04,21:08:33,6202.59,USR02500,user2799@phonep,user1890@phonep,PhonePe,IDFC First Bank,IDFC First Bank,P2P Transfer,P2P,Success,Patna,Android,26-35
TXN0006182,2026-01-04,21:39:04,6336.3,USR01577,user731@phonep,merchant723@okaxis,PhonePe,HDFC Bank,HDFC Bank,Shopping,P2M,Success,Kolkata,iOS,26-35
TXN0006183,2026-01-04,21:52:54,199.06,USR00597,user513@amazon,merchant772@okicici,Amazon Pay,Axis Bank,Punjab National Bank,Grocery,P2M,Success,Indore,Android,26-35
TXN0006184,2026-01-04,21:59:25,809.42,USR03308,user1421@bhim,merchant801@okicici,BHIM,Bank of Baroda,IDFC First Bank,Utilities & Bill Payments,P2M,Success,Chennai,Android,26-35
TXN0006185,2026-01-04,22:05:19,6989.4,USR01631,user869@phonep,user481@phonep,PhonePe,ICICI Bank,Axis Bank,P2P Transfer,P2P,Success,Visakhapatnam,Android,36-45
TXN0006186,2026-01-04,22:30:58,4000.0,USR01705,user2571@google,merchant1087@okicici,Google Pay,Axis Bank,Canara Bank,Fuel,P2M,Success,Visakhapatnam,Android,36-45
TXN0006187,2026-01-05,06:25:36,781.9,USR03031,user3132@phonep,merchant967@oksbi,PhonePe,Axis Bank,Bank of Baroda,Fuel,P2M,Success,Kochi,Android,26-35
TXN0006188,2026-01-05,09:02:29,1493.31,USR02374,user232@amazon,merchant876@paytm,Amazon Pay,SBI,Canara Bank,Grocery,P2M,Failed,Chandigarh,Android,18-25
TXN0006189,2026-01-05,09:13:30,983.64,USR03420,user801@phonep,merchant1013@okaxis,PhonePe,ICICI Bank,HDFC Bank,Fuel,P2M,Success,Visakhapatnam,Android,26-35
TXN0006190,2026-01-05,09:49:47,82082.41,USR02377,user3791@amazon,merchant965@paytm,Amazon Pay,ICICI Bank,Bank of Baroda,Investment,P2M,Success,Bhopal,Android,26-35
TXN0006191,2026-01-05,10:09:09,3351.39,USR01496,user511@phonep,merchant1473@okicici,PhonePe,Axis Bank,Union Bank of India,Travel & Transport,P2M,Success,Ranchi,Android,26-35
TXN0006192,2026-01-05,10:43:26,1725.4,USR03254,user2979@paytm,merchant1092@okicici,Paytm,Kotak Mahindra Bank,IDFC First Bank,Travel & Transport,P2M,Success,Varanasi,iOS,36-45
TXN0006193,2026-01-05,10:53:03,2493.18,USR02614,user2598@phonep,merchant800@okicici,PhonePe,ICICI Bank,Punjab National Bank,Grocery,P2M,Success,Bhopal,Android,18-25
TXN0006194,2026-01-05,10:55:47,220.68,USR01548,user1021@phonep,merchant1234@oksbi,PhonePe,Punjab National Bank,ICICI Bank,Recharge,P2M,Success,Kochi,Android,36-45
TXN0006195,2026-01-05,10:59:05,2798.3,USR01875,user514@phonep,merchant994@okicici,PhonePe,HDFC Bank,Bank of Baroda,Grocery,P2M,Success,Kolkata,Android,18-25
TXN0006196,2026-01-05,11:02:45,1943.1,USR01916,user3120@phonep,merchant244@okicici,PhonePe,Union Bank of India,Punjab National Bank,Utilities & Bill Payments,P2M,Success,Hyderabad,iOS,26-35
TXN0006197,2026-01-05,11:12:54,3498.54,USR02565,user660@google,merchant1106@paytm,Google Pay,HDFC Bank,SBI,Utilities & Bill Payments,P2M,Success,Patna,Android,36-45
TXN0006198,2026-01-05,12:40:17,13631.07,USR01636,user281@paytm,merchant916@okaxis,Paytm,SBI,Bank of Baroda,Shopping,P2M,Success,Kolkata,Android,18-25
TXN0006199,2026-01-05,13:05:24,3503.66,USR00289,user1452@whatsa,user311@whatsa,WhatsApp Pay,ICICI Bank,ICICI Bank,P2P Transfer,P2P,Success,Chandigarh,Android,36-45
TXN0006200,2026-01-05,13:11:17,410.74,USR00639,user821@bhim,merchant1188@okaxis,BHIM,SBI,SBI,Recharge,P2M,Success,Mumbai,Android,18-25
TXN0006201,2026-01-05,13:14:49,579.2,USR00095,user3905@paytm,merchant90@okaxis,Paytm,Punjab National Bank,Punjab National Bank,Food & Dining,P2M,Success,Hyderabad,Android,26-35
TXN0006202,2026-01-05,13:24:06,4615.89,USR00886,user1977@phonep,user1345@phonep,PhonePe,SBI,Canara Bank,P2P Transfer,P2P,Success,Madurai,Android,18-25
TXN0006203,2026-01-05,13:56:33,1229.9,USR02460,user61@google,merchant595@ybl,Google Pay,IDFC First Bank,Canara Bank,Utilities & Bill Payments,P2M,Success,Bengaluru,Android,36-45
TXN0006204,2026-01-05,14:31:37,4229.74,USR00627,user2885@phonep,user1496@phonep,PhonePe,Kotak Mahindra Bank,Union Bank of India,P2P Transfer,P2P,Failed,Mumbai,Android,26-35
TXN0006205,2026-01-05,14:41:03,2348.04,USR02099,user915@paytm,merchant988@okicici,Paytm,Kotak Mahindra Bank,IDFC First Bank,Shopping,P2M,Success,Indore,Android,18-25
TXN0006206,2026-01-05,17:17:39,3096.81,USR00496,user3410@google,merchant324@oksbi,Google Pay,Axis Bank,ICICI Bank,Utilities & Bill Payments,P2M,Success,Bhopal,iOS,36-45
TXN0006207,2026-01-05,17:33:13,407.25,USR03202,user477@google,merchant1063@okaxis,Google Pay,HDFC Bank,Canara Bank,Fuel,P2M,Success,Visakhapatnam,Android,18-25
TXN0006208,2026-01-05,17:51:01,2438.53,USR01035,user3540@phonep,merchant1431@paytm,PhonePe,Canara Bank,HDFC Bank,Healthcare,P2M,Success,Bhopal,Android,26-35
TXN0006209,2026-01-05,17:56:08,20000.0,USR03232,user187@google,user2944@google,Google Pay,Punjab National Bank,Kotak Mahindra Bank,P2P Transfer,P2P,Success,Coimbatore,Android,26-35
TXN0006210,2026-01-05,17:59:17,1264.89,USR02467,user447@google,merchant760@okicici,Google Pay,ICICI Bank,Punjab National Bank,Food & Dining,P2M,Success,Delhi,iOS,56+
TXN0006211,2026-01-05,19:29:17,21327.47,USR03210,user1682@amazon,merchant1014@okaxis,Amazon Pay,Union Bank of India,ICICI Bank,Education,P2M,Success,Patna,Android,36-45
TXN0006212,2026-01-05,20:00:48,2279.1,USR01358,user199@google,merchant1185@oksbi,Google Pay,Bank of Baroda,IDFC First Bank,Shopping,P2M,Success,Kochi,Android,26-35
TXN0006213,2026-01-05,20:07:22,4781.63,USR02203,user3006@phonep,merchant1031@okaxis,PhonePe,SBI,SBI,Travel & Transport,P2M,Success,Madurai,Android,26-35
TXN0006214,2026-01-05,20:08:47,633.53,USR00530,user3516@phonep,merchant621@paytm,PhonePe,Kotak Mahindra Bank,Kotak Mahindra Bank,Grocery,P2M,Success,Lucknow,iOS,36-45
TXN0006215,2026-01-05,20:23:56,731.35,USR02700,user3017@phonep,merchant524@ybl,PhonePe,Canara Bank,HDFC Bank,Utilities & Bill Payments,P2M,Success,Bengaluru,iOS,18-25
TXN0006216,2026-01-05,20:46:10,75266.71,USR03407,user2763@google,merchant141@oksbi,Google Pay,Punjab National Bank,ICICI Bank,Investment,P2M,Success,Hyderabad,Android,36-45
TXN0006217,2026-01-05,20:55:51,3000.0,USR01852,user497@phonep,merchant624@oksbi,PhonePe,Union Bank of India,IDFC First Bank,Grocery,P2M,Success,Hyderabad,Android,26-35
TXN0006218,2026-01-05,21:09:09,2775.7,USR03532,user575@paytm,merchant280@oksbi,Paytm,Punjab National Bank,Axis Bank,Grocery,P2M,Success,Visakhapatnam,Android,36-45
TXN0006219,2026-01-05,21:46:19,663.53,USR02259,user3865@phonep,merchant447@paytm,PhonePe,IDFC First Bank,ICICI Bank,Food & Dining,P2M,Success,Indore,iOS,26-35
TXN0006220,2026-01-05,21:50:18,7989.05,USR03466,user3102@google,merchant689@okicici,Google Pay,HDFC Bank,HDFC Bank,Shopping,P2M,Pending,Ranchi,Android,26-35
TXN0006221,2026-01-05,21:57:00,1941.14,USR03475,user466@phonep,merchant783@ybl,PhonePe,Bank of Baroda,Canara Bank,Entertainment,P2M,Success,Guwahati,Android,26-35
TXN0006222,2026-01-05,22:12:18,386.37,USR01694,user2249@phonep,merchant1099@oksbi,PhonePe,Bank of Baroda,Canara Bank,Food & Dining,P2M,Success,Delhi,iOS,46-55
TXN0006223,2026-01-05,22:18:22,3679.47,USR00006,user3660@phonep,merchant1228@okaxis,PhonePe,HDFC Bank,Axis Bank,Travel & Transport,P2M,Success,Indore,Android,26-35
TXN0006224,2026-01-05,22:29:28,10085.34,USR03786,user2804@google,user648@google,Google Pay,Axis Bank,ICICI Bank,P2P Transfer,P2P,Success,Patna,iOS,36-45
TXN0006225,2026-01-05,22:35:08,6841.97,USR02158,user185@google,user1027@google,Google Pay,ICICI Bank,Axis Bank,P2P Transfer,P2P,Success,Mumbai,Android,26-35
TXN0006226,2026-01-05,22:48:11,1297.06,USR01458,user3764@google,merchant746@okicici,Google Pay,SBI,Canara Bank,Fuel,P2M,Success,Bengaluru,Android,36-45
TXN0006227,2026-01-05,23:18:02,18047.32,USR01941,user1907@google,user2612@google,Google Pay,Union Bank of India,Union Bank of India,P2P Transfer,P2P,Success,Indore,Android,26-35
TXN0006228,2026-01-06,04:03:01,84598.37,USR00434,user109@google,merchant91@ybl,Google Pay,SBI,Bank of Baroda,Investment,P2M,Success,Chennai,iOS,18-25
TXN0006229,2026-01-06,09:01:35,989.85,USR01423,user1511@amazon,merchant219@okaxis,Amazon Pay,Kotak Mahindra Bank,Canara Bank,Recharge,P2M,Success,Jaipur,Android,26-35
TXN0006230,2026-01-06,09:09:14,742.34,USR00113,user2405@whatsa,merchant12@paytm,WhatsApp Pay,Kotak Mahindra Bank,Canara Bank,Travel & Transport,P2M,Success,Mumbai,Android,26-35
TXN0006231,2026-01-06,09:25:01,2560.92,USR00952,user1855@paytm,merchant1361@okicici,Paytm,SBI,Kotak Mahindra Bank,Fuel,P2M,Success,Hyderabad,Android,36-45
TXN0006232,2026-01-06,09:55:44,17502.81,USR01205,user2361@google,merchant265@paytm,Google Pay,ICICI Bank,HDFC Bank,Education,P2M,Success,Mumbai,Android,18-25
TXN0006233,2026-01-06,10:12:12,1632.99,USR03016,user2878@google,merchant312@oksbi,Google Pay,Kotak Mahindra Bank,Canara Bank,Utilities & Bill Payments,P2M,Success,Kochi,Android,18-25
TXN0006234,2026-01-06,10:29:12,486.08,USR01176,user1116@google,merchant792@ybl,Google Pay,Kotak Mahindra Bank,Bank of Baroda,Food & Dining,P2M,Success,Indore,Android,36-45
TXN0006235,2026-01-06,11:13:10,11746.11,USR02426,user3219@phonep,merchant1012@okaxis,PhonePe,IDFC First Bank,Union Bank of India,Shopping,P2M,Success,Jaipur,Android,26-35
TXN0006236,2026-01-06,11:41:54,3066.93,USR00685,user2992@phonep,merchant925@paytm,PhonePe,Canara Bank,Canara Bank,Utilities & Bill Payments,P2M,Success,Kochi,Android,46-55
TXN0006237,2026-01-06,13:24:24,4663.47,USR03582,user3832@google,merchant635@paytm,Google Pay,IDFC First Bank,Punjab National Bank,Shopping,P2M,Failed,Mumbai,iOS,18-25
TXN0006238,2026-01-06,13:28:06,3771.95,USR01167,user2240@phonep,merchant519@ybl,PhonePe,Canara Bank,ICICI Bank,Utilities & Bill Payments,P2M,Success,Delhi,Android,18-25
TXN0006239,2026-01-06,13:37:49,7168.42,USR02316,user3290@whatsa,merchant902@paytm,WhatsApp Pay,Kotak Mahindra Bank,HDFC Bank,Shopping,P2M,Success,Nashik,Android,18-25
TXN0006240,2026-01-06,16:40:31,455.65,USR03276,user1393@phonep,merchant65@okaxis,PhonePe,Canara Bank,Bank of Baroda,Fuel,P2M,Success,Kolkata,Android,18-25
TXN0006241,2026-01-06,16:58:08,1451.52,USR03233,user1621@google,merchant878@ybl,Google Pay,HDFC Bank,Union Bank of India,Grocery,P2M,Success,Hyderabad,iOS,18-25
TXN0006242,2026-01-06,17:03:32,1177.22,USR00084,user2204@google,merchant1200@okicici,Google Pay,Axis Bank,Bank of Baroda,Utilities & Bill Payments,P2M,Success,Jaipur,Android,26-35
TXN0006243,2026-01-06,19:27:59,1624.74,USR02318,user3710@google,merchant1196@okicici,Google Pay,Axis Bank,Bank of Baroda,Travel & Transport,P2M,Success,Ahmedabad,Android,26-35
TXN0006244,2026-01-06,19:42:51,2405.56,USR02238,user2050@paytm,merchant1499@ybl,Paytm,Canara Bank,Axis Bank,Travel & Transport,P2M,Success,Visakhapatnam,Android,18-25
TXN0006245,2026-01-06,19:45:58,6712.06,USR00123,user1127@phonep,merchant139@ybl,PhonePe,Canara Bank,Kotak Mahindra Bank,Shopping,P2M,Success,Kochi,iOS,26-35
TXN0006246,2026-01-06,20:07:19,653.75,USR00824,user3670@amazon,merchant379@ybl,Amazon Pay,Punjab National Bank,SBI,Food & Dining,P2M,Success,Visakhapatnam,Android,18-25
TXN0006247,2026-01-06,20:10:31,1360.94,USR02732,user2258@google,merchant670@okicici,Google Pay,ICICI Bank,SBI,Grocery,P2M,Success,Chandigarh,Android,26-35
TXN0006248,2026-01-06,20:15:34,5278.12,USR01131,user1733@phonep,merchant746@ybl,PhonePe,SBI,Canara Bank,Shopping,P2M,Success,Jaipur,Android,18-25
TXN0006249,2026-01-06,20:25:51,1095.15,USR01900,user3775@paytm,merchant13@okicici,Paytm,Punjab National Bank,Punjab National Bank,Entertainment,P2M,Success,Indore,Android,18-25
TXN0006250,2026-01-06,20:39:00,2986.16,USR02875,user952@paytm,user2823@paytm,Paytm,Kotak Mahindra Bank,SBI,P2P Transfer,P2P,Success,Coimbatore,Android,36-45
TXN0006251,2026-01-06,20:42:39,1738.1,USR00946,user614@google,merchant493@okicici,Google Pay,ICICI Bank,Kotak Mahindra Bank,Grocery,P2M,Success,Chennai,Android,36-45
TXN0006252,2026-01-06,20:48:35,5015.36,USR02644,user1493@phonep,merchant937@oksbi,PhonePe,Kotak Mahindra Bank,Axis Bank,Shopping,P2M,Success,Delhi,iOS,26-35
TXN0006253,2026-01-06,21:05:20,448.28,USR03363,user3388@phonep,merchant858@ybl,PhonePe,Union Bank of India,IDFC First Bank,Recharge,P2M,Success,Kolkata,Android,18-25
TXN0006254,2026-01-06,21:18:53,5130.38,USR02677,user481@google,merchant240@ybl,Google Pay,Canara Bank,Union Bank of India,Travel & Transport,P2M,Success,Mumbai,iOS,18-25
TXN0006255,2026-01-06,21:42:19,1479.34,USR02206,user2859@google,merchant1261@okicici,Google Pay,ICICI Bank,Punjab National Bank,Grocery,P2M,Success,Indore,Android,18-25
TXN0006256,2026-01-06,21:58:06,6299.69,USR02135,user1331@phonep,user2713@phonep,PhonePe,SBI,Canara Bank,P2P Transfer,P2P,Success,Chandigarh,Android,18-25
TXN0006257,2026-01-06,22:10:12,5680.83,USR03823,user1551@paytm,merchant618@paytm,Paytm,Union Bank of India,Canara Bank,Shopping,P2M,Success,Indore,Android,18-25
TXN0006258,2026-01-06,22:14:15,430.55,USR01294,user3989@paytm,merchant555@ybl,Paytm,Bank of Baroda,SBI,Recharge,P2M,Success,Bengaluru,Android,18-25
TXN0006259,2026-01-06,22:25:54,592.13,USR02400,user1168@google,merchant984@okaxis,Google Pay,Canara Bank,Union Bank of India,Travel & Transport,P2M,Success,Delhi,Android,18-25
TXN0006260,2026-01-06,22:41:01,6854.78,USR03402,user1128@paytm,merchant570@okicici,Paytm,Punjab National Bank,Union Bank of India,Healthcare,P2M,Success,Varanasi,Android,26-35
TXN0006261,2026-01-06,22:47:11,532.1,USR03789,user3586@google,merchant1401@ybl,Google Pay,Kotak Mahindra Bank,SBI,Food & Dining,P2M,Success,Jaipur,Android,18-25
TXN0006262,2026-01-06,23:40:30,1008.16,USR01974,user2980@google,merchant481@okaxis,Google Pay,IDFC First Bank,Axis Bank,Food & Dining,P2M,Success,Mumbai,Android,46-55
TXN0006263,2026-01-07,00:46:44,1092.79,USR02396,user2037@bhim,merchant922@okicici,BHIM,Kotak Mahindra Bank,SBI,Fuel,P2M,Success,Lucknow,Android,18-25
TXN0006264,2026-01-07,06:25:06,3075.04,USR02409,user3500@google,merchant135@okicici,Google Pay,Kotak Mahindra Bank,Union Bank of India,Travel & Transport,P2M,Success,Visakhapatnam,Android,26-35
TXN0006265,2026-01-07,07:16:52,2879.54,USR00038,user1699@phonep,merchant471@ybl,PhonePe,Canara Bank,Bank of Baroda,Shopping,P2M,Success,Mumbai,iOS,18-25
TXN0006266,2026-01-07,07:23:30,224.33,USR03536,user759@phonep,merchant1272@okicici,PhonePe,IDFC First Bank,Kotak Mahindra Bank,Food & Dining,P2M,Success,Pune,Android,26-35
TXN0006267,2026-01-07,09:36:56,4033.23,USR00163,user2189@paytm,merchant666@paytm,Paytm,HDFC Bank,ICICI Bank,Travel & Transport,P2M,Success,Bengaluru,iOS,18-25
TXN0006268,2026-01-07,09:59:36,14309.49,USR01172,user150@paytm,merchant249@paytm,Paytm,Punjab National Bank,SBI,Education,P2M,Success,Mumbai,Android,26-35
TXN0006269,2026-01-07,10:18:21,1400.72,USR02701,user3905@phonep,merchant406@okicici,PhonePe,Axis Bank,Bank of Baroda,Entertainment,P2M,Success,Visakhapatnam,iOS,46-55
TXN0006270,2026-01-07,10:59:34,1050.94,USR03062,user611@phonep,merchant376@oksbi,PhonePe,Canara Bank,ICICI Bank,Utilities & Bill Payments,P2M,Success,Chennai,iOS,26-35
TXN0006271,2026-01-07,11:13:32,714.35,USR00078,user3614@google,merchant1309@ybl,Google Pay,Kotak Mahindra Bank,Canara Bank,Grocery,P2M,Success,Mumbai,Android,26-35
TXN0006272,2026-01-07,12:51:07,4491.74,USR00456,user2018@google,merchant98@paytm,Google Pay,HDFC Bank,Punjab National Bank,Utilities & Bill Payments,P2M,Success,Lucknow,Android,18-25
TXN0006273,2026-01-07,12:59:26,1784.06,USR01613,user334@amazon,merchant714@okicici,Amazon Pay,Punjab National Bank,Canara Bank,Fuel,P2M,Success,Delhi,iOS,36-45
TXN0006274,2026-01-07,13:03:07,6632.51,USR02138,user1366@phonep,user634@phonep,PhonePe,Union Bank of India,Canara Bank,P2P Transfer,P2P,Success,Jaipur,Android,26-35
TXN0006275,2026-01-07,13:08:12,896.35,USR02153,user3994@paytm,merchant29@okaxis,Paytm,Axis Bank,Union Bank of India,Food & Dining,P2M,Success,Kolkata,iOS,36-45
TXN0006276,2026-01-07,13:17:48,3096.13,USR00277,user2120@phonep,merchant683@paytm,PhonePe,Bank of Baroda,Bank of Baroda,Healthcare,P2M,Success,Indore,Android,26-35
TXN0006277,2026-01-07,13:21:15,1327.31,USR00543,user3233@google,merchant1452@okaxis,Google Pay,IDFC First Bank,Bank of Baroda,Food & Dining,P2M,Success,Chennai,Android,26-35
TXN0006278,2026-01-07,14:34:26,381.9,USR02924,user1768@google,merchant1321@oksbi,Google Pay,Union Bank of India,Bank of Baroda,Fuel,P2M,Success,Chandigarh,Android,36-45
TXN0006279,2026-01-07,14:36:58,2513.36,USR03678,user1189@google,merchant1356@paytm,Google Pay,Axis Bank,SBI,Shopping,P2M,Failed,Mumbai,Android,18-25
TXN0006280,2026-01-07,14:39:37,1720.97,USR01560,user384@phonep,merchant82@ybl,PhonePe,Axis Bank,Union Bank of India,Entertainment,P2M,Success,Nagpur,Android,18-25
TXN0006281,2026-01-07,14:46:20,559.31,USR00855,user3215@phonep,merchant257@ybl,PhonePe,Canara Bank,Bank of Baroda,Recharge,P2M,Success,Hyderabad,Android,36-45
TXN0006282,2026-01-07,16:04:36,3000.0,USR00011,user2375@google,merchant1374@okicici,Google Pay,SBI,Kotak Mahindra Bank,Grocery,P2M,Success,Chandigarh,Android,26-35
TXN0006283,2026-01-07,16:14:55,999.06,USR01915,user1002@paytm,merchant157@paytm,Paytm,Kotak Mahindra Bank,Axis Bank,Grocery,P2M,Success,Kolkata,Android,18-25
TXN0006284,2026-01-07,19:39:03,2124.17,USR00614,user172@google,merchant1129@ybl,Google Pay,HDFC Bank,Punjab National Bank,Grocery,P2M,Success,Hyderabad,Android,46-55
TXN0006285,2026-01-07,20:01:02,625.69,USR03881,user1900@phonep,merchant1424@paytm,PhonePe,Bank of Baroda,SBI,Food & Dining,P2M,Success,Chennai,Android,46-55
TXN0006286,2026-01-07,21:02:21,8000.0,USR03100,user2928@phonep,merchant1444@paytm,PhonePe,Kotak Mahindra Bank,Kotak Mahindra Bank,Travel & Transport,P2M,Success,Nagpur,Android,56+
TXN0006287,2026-01-07,21:27:11,246.64,USR03251,user2175@phonep,merchant1259@oksbi,PhonePe,ICICI Bank,Union Bank of India,Food & Dining,P2M,Success,Chennai,Android,46-55
TXN0006288,2026-01-07,21:41:42,8944.22,USR00283,user423@phonep,merchant538@ybl,PhonePe,Bank of Baroda,Union Bank of India,Shopping,P2M,Failed,Patna,Android,18-25
TXN0006289,2026-01-07,21:44:54,15000.0,USR03714,user2224@google,merchant741@oksbi,Google Pay,ICICI Bank,Canara Bank,Shopping,P2M,Success,Bengaluru,iOS,36-45
TXN0006290,2026-01-07,21:49:13,1150.71,USR02980,user2289@phonep,merchant1208@oksbi,PhonePe,Canara Bank,SBI,Utilities & Bill Payments,P2M,Success,Kochi,Android,36-45
TXN0006291,2026-01-08,02:52:08,2500.0,USR02282,user449@paytm,merchant340@paytm,Paytm,Punjab National Bank,Bank of Baroda,Entertainment,P2M,Success,Hyderabad,iOS,46-55
TXN0006292,2026-01-08,05:49:25,5326.76,USR03711,user758@google,merchant87@paytm,Google Pay,Union Bank of India,Bank of Baroda,Shopping,P2M,Success,Kochi,Android,18-25
